CDN,DISTRICT NAME,"2004-2005
ADA","2004-2005
WADA","2005-2006
ADA","2005-2006
WADA","2006-2007
ADA","2006-2007
WADA","2007-2008
ADA","2007-2008
WADA","2008-2009
ADA","2008-2009
WADA","2009-2010
ADA","2009-2010
WADA","2010-2011
ADA","2010-2011
WADA","2011-2012
ADA","2011-2012
WADA","2012-2013
ADA","2012-2013
WADA","2013-2014
ADA","2013-2014
WADA"," 2014-2015
ADA"," 2014-2015
WADA","2015-2016
ADA","2015-2016 
WADA"
129905,MABANK ISD,3026.704,4198.858717,3014.232,4185.962984,3041.758,4175.96443,3083.646,4137.451,3073.992,4075.345,3041.545,4069.629,3067.941,4104.162,3134.971,3987.19,3116.037,4164.189,3178.156,4335.995,3199.9,4411.061,3162.498,4371.391
154901,MADISONVILLE CISD,1966.719,2836.497606,2036.126,2889.675592,2078.409,2940.792773,2083.826,2945.905,2073.396,2916.833,2111.816,2984.153,2098.491,2965.797,2057.126,2760.209,2083.426,2928.046,2128.319,3009.066,2149.347,3020.944,2153.177,3035.456
170906,MAGNOLIA ISD,8882.649,11239.89739,9405.148,12045.12133,9812.151,12573.1975,10257.459,13151.5,10517.997,13497.06,10871.823,13903.233,11064.287,14116.306,11184.893,13403.344,11187.741,13960.164,11409.42,14371.034,11710.385,14671.508,12055.865,15101.393
084801,MAINLAND PREPARATORY ACADEMY,540.917,698.0635634,523.203,691.6970335,501.231,659.7935613,450.219,616.8516585,446.69,619.7507711,410.125,598.755,383.864,566.44,362.095,500.651,346.975,503.536,363.372,532.745,373.878,558.415,,
107906,MALAKOFF ISD,1090.983,1687.506795,1080.523,1652.88245,1045.355,1613.963695,1062.499,1629.311,1106.454,1655.097,1121.308,1672.408,1161.687,1747.602,1185.308,1675.378,1182.572,1744.53,1179.795,1780.274,1146.005,1706.176,1221.803,1766.815
109908,MALONE ISD,63.111,143.5224642,67.37,147.5493811,65.73,144.3621834,64.068,133.017,64.385,134.532,79.758,142.314,85.581,158.398,86.709,156.668,87.141,166.203,89.277,170.099,83.292,163.001,93.278,179.642
019910,MALTA ISD,126.879,233.3694326,116.235,224.1981203,110.646,204.4841061,105.778,186.452,94.259,161.732,97.118,161.442,115.715,192.894,130.394,200.349,122.624,204.567,122.938,210.337,116.036,203.744,103.976,178.418
057844,MANARA ACADEMY,,,,,,,,,,,236.014,339.761,341.445,482.045,391.884,541.989,432.993,640.056,481.303,718.69,649.769,945.473,819.724,1203.412
227907,MANOR ISD,3446.603,4569.235043,4060.394,5380.632788,4624.938,6143.404266,5201.032,6908.636,5606.462,7411.853,6132.703,8092.324,6456.299,8587.985,6852.541,8622.066,7189.32,9474.534,7777.796,10347.998,7985.471,10687.474,8012.135,10824.784
220908,MANSFIELD ISD,21886.578,26871.1871,24353.585,29879.38362,26523.459,32579.97116,27869.033,34364.653,29043.774,35774.83,29860.253,36838.913,30549.932,37765.165,30934.474,36215.596,31206.183,38538.38,31252.437,39427.821,31734.803,39927.533,32183.708,40472.946
022902,MARATHON ISD,60.018,258.0918756,57.534,248.6763131,55.319,248.8730269,50.636,237.887,45.524,237.857,47.544,234.351,47.611,238.609,49.209,224.535,43.885,231.219,34.519,230.952,39.725,235.589,49.26,236.165
027904,MARBLE FALLS ISD,3502.875,4512.065217,3614.984,4697.507058,3689.802,4824.785469,3667.41,4769.467,3641.249,4735.552,3670.24,4979.344,3750.863,5067.808,3788.89,4846.164,3763.226,5051.939,3766.46,5168.046,3780.149,5180.547,3913.228,5377.287
189901,MARFA ISD,414.043,800.9863283,407.757,792.1821463,392.058,765.5631927,355.396,707.384,332.774,664.929,338.135,675.626,332.133,678.671,333.387,639.852,305.299,649.975,302.638,634.357,310.794,633.066,310.277,626.297
034908,MARIETTA ISD,41.858,111.5043369,40.523,110.6992029,33.38,109.8707107,28.731,59.99,0,0,,,,,,,,,,,,,,
094904,MARION ISD,1341.708,1800.936712,1348.362,1797.046843,1358.439,1805.633356,1334.989,1766.448,1297.422,1703.312,1263.059,1674.568,1261.532,1682.048,1285.736,1590.461,1237.234,1604.615,1256.718,1659.782,1308.429,1719.244,1337.991,1764.745
073903,MARLIN ISD,1291.73,2149.062358,1218.406,2055.624915,1155.602,2049.496981,1104.756,1996.606,1074.119,1906.559,1039.21,1894.661,1001.867,1880.925,964.336,1756.2,907.718,1698.77,880.34,1666.73,848.45,1591.431,763.968,1482.259
102902,MARSHALL ISD,5415.002,7370.113467,5425.581,7226.372672,5323.703,7173.282358,5296.282,7098.092,5364.845,7124.527,5361.358,7088.26,5393.25,7101.445,5347.433,6653.148,5132.319,6722.198,5103.489,6760.607,5091.455,6752.157,5094.141,6721.997
161908,MART ISD,593.619,985.4485457,599.941,993.6720469,576.843,957.3122295,553.34,920.541,537.769,901.498,532.86,899.543,537.98,920.682,520.004,848.079,514.717,872.477,459.326,807.64,469.145,815.972,474.226,824.703
234905,MARTINS MILL ISD,457.275,786.7254272,449.931,774.66016,454.004,771.5670107,463.491,787.894,457.67,779.699,456.219,763.974,452.042,748.236,446.895,709.223,453.215,744.791,457.453,758.085,474.649,773.658,475.283,778.533
174909,MARTINSVILLE ISD,319.715,547.0280266,308.201,548.8752395,305.753,532.2768063,313.328,532.84,314.678,522.455,315.745,532.052,333.571,561.722,351.669,552.13,346.283,577.733,351.81,608.67,344.095,589.881,331.039,564.722
157901,MASON ISD,554.956,1063.149089,572.405,1079.562586,551.015,1030.36388,569.808,1055.651,582.993,1068.755,619.444,1125.686,620.85,1137.108,624.391,1072.129,649.787,1153.606,652.273,1168.15,616.482,1109.697,629.967,1118.285
220909,MASONIC HOME ISD,112.404,281.4023016,,,,,,,,,,,,,,,,,,,,,,
158904,MATAGORDA ISD,58.567,121.3319797,52.077,121.4535537,61.903,118.9268357,75.24,140.028,84.907,154.709,87.365,162.868,92.533,168.04,126.773,206.881,143.08,245.262,169.869,290.651,167.9,289.219,150.819,261.469
205904,MATHIS ISD,1775.028,2611.226821,1790.769,2637.932559,1743.77,2602.829608,1698.674,2515.191,1652.902,2430.787,1588.776,2351.629,1602.018,2375.012,1563.663,2211.828,1549.668,2290.197,1555.691,2312.25,1579.826,2348.914,1556.415,2330.9
019903,MAUD ISD,438.035,739.9699673,442.662,747.1278824,445.176,746.2216032,451.289,762.593,462.469,778.448,478.514,798.963,476.488,792.099,474.555,753.647,444.141,747.087,447.211,770.394,434.309,736.394,443.622,752.17
025905,MAY ISD,257.645,462.6543282,253.771,452.7438756,251.86,436.6576939,251.765,427.466,245.714,425.308,246.941,419.835,252.616,433.743,227.927,373.931,237.922,393.89,249.988,425.209,275.541,457.518,284.493,480.262
070915,MAYPEARL ISD,917.365,1442.946654,919.85,1446.958944,964.201,1506.832793,958.797,1521.164,1037.948,1581.776,1035.059,1584.126,1005.697,1560.056,986.453,1453.129,959.917,1437.256,985.399,1467.067,1000.802,1461.668,1020.182,1471.999
108906,MCALLEN ISD,22348.709,29891.44736,22560.1,30162.7979,22747.348,30318.22691,22986.096,30632.556,23035.993,30653.322,23262.385,30952.588,23601.675,31464.482,23398.909,29709.379,23129.773,30850.126,23301.927,31332.055,22769.772,31124.033,22400.273,31390.881
231901,MCCAMEY ISD,435.71,891.8514435,433.359,887.7199103,430.375,862.2438112,413.596,816.521,437.091,830.981,445.573,833.837,451.852,836.756,473.993,821.069,490.124,872.953,492.328,900.261,505.973,927.327,515.796,941.69
227811,MCCULLOUGH ACADEMY OF EXCELLENCE,159.28,207.2440225,114.402,160.9416278,127.478,173.5603575,0,0,0,0,,,,,,,,,,,,,,
011905,MCDADE ISD,225.704,383.9816314,218.504,368.3709911,192.145,328.4969279,166.975,295.488,176.322,316.395,170.592,303.45,162.784,291.341,177.13,297.127,200.199,343.563,189.077,333.859,191.889,340.788,205.536,349.948
161909,MCGREGOR ISD,1119.676,1714.073797,1125.796,1697.271812,1152.116,1733.134178,1171.286,1706.873,1184.032,1725.314,1232.707,1769.058,1242.163,1782.633,1270.706,1714.538,1289.086,1805.447,1317.623,1837.969,1277.508,1822.436,1320.697,1838.217
043907,MCKINNEY ISD,16951.905,20509.54289,18530.576,22376.68545,19982.402,23997.28722,21115.538,25338.12,22000.363,26500.773,22473.042,27086.876,23086.859,28208.931,23381.01,26789.459,23066.591,27826.233,23160.297,28476.595,23378.676,28917.995,23366.786,29090.341
090903,MCLEAN ISD,196.467,387.9427346,201.323,395.3244146,211.56,420.7794183,204.836,403.409,208.142,401.311,201.377,390.39,200.451,388.276,195.014,355.93,187.166,353.812,187.832,359.184,191.905,371.492,215.013,418.648
034906,MCLEOD ISD,432.278,732.5215761,405.684,697.032287,390.065,663.2508098,365.675,613.765,383.147,636.814,409.822,670.826,416.737,678.517,407.225,625.424,380.09,612.338,382.342,608.209,350.68,569.298,334.348,540.104
162904,MCMULLEN COUNTY ISD,167.912,334.8477531,162.556,311.5917911,165.456,318.7111551,158.176,303.759,150.807,288.604,151.046,286.613,164.204,310.555,204.654,362.203,223.903,408.494,225.544,417.315,236.757,422.959,240.926,429.129
223902,MEADOW ISD,281.732,494.1848313,294.947,510.8470067,283.592,489.1922422,256.992,437.854,249.76,422.796,261.807,441.585,272.717,461.574,281.948,455.079,305.832,513.202,302.676,520.732,327.555,561.172,308.855,533.523
130801,MEADOWLAND CHARTER SCHOOL,,,,,,,,,28.195,99.619,56.46,189.336,51.625,167.17,52.626,164.267,65.162,165.032,87.368,249.095,90.483,255.416,90.148,243.448
101801,MEDICAL CENTER CHARTER SCHOOL,188.717,253.7297143,163.391,239.3078038,168.329,248.0317015,176.754,265.2271866,192.494,290.4998409,160.072,268.471,168.958,268.248,190.141,287.045,244.607,374.072,231.911,372.914,245.009,385.694,,
010901,MEDINA ISD,340.344,807.3109882,329.487,753.8652311,329.03,712.1264901,334.321,702.544,329.308,668.886,318.605,657.237,285.424,596.842,273.498,542.96,249.439,509.497,246.567,502.266,246.619,515.412,256.336,536.729
163908,MEDINA VALLEY ISD,2771.803,3747.255396,2783.685,3738.479933,2891.425,3844.088379,3018.366,3985.835,3048.869,4055.712,3199.344,4247.733,3280.161,4352.088,3350.434,4299.947,3434.636,4601.341,3678.9,4902.01,3952.537,5191.679,4202.685,5477.682
005903,MEGARGEL ISD,65.321,140.0654297,63.237,150.16674,,,,,,,,,,,,,,,,,,,,
043908,MELISSA ISD,622.532,946.8993226,767.395,1119.069875,927.473,1286.880593,1083.696,1448.231,1207.272,1576.435,1299.249,1683.458,1376.16,1745.167,1523.522,1733.487,1616.786,2049.462,1812.668,2326.013,2015.784,2551.542,2247.797,2814.607
096904,MEMPHIS ISD,515.102,1019.014012,499.952,975.9723958,510.308,987.9713643,545.37,1038.31,530.023,1014.569,494.783,958.426,499.284,985.384,515.734,962.656,484.857,950.004,465.198,909.749,478.785,933.065,458.555,898.225
164901,MENARD ISD,348.38,743.1635334,333.541,703.1772565,330.269,677.1846967,315.737,635.391,317.273,626.674,306.962,604.295,300.656,604.495,297.608,566.35,303.607,584.96,296.472,584.154,285.833,563.994,274.159,545.491
108907,MERCEDES ISD,4928.917,7016.81573,4890.138,6945.853207,4962.829,6948.74561,5080.559,7074.588,5104.079,7098.825,5168.174,7132.852,5292.529,7245.822,5335.701,6947.722,5291.162,7237.689,5381.69,7443.815,5327.929,7475.393,5270.343,7445.219
018902,MERIDIAN ISD,489.763,818.9352283,504.367,850.5051672,490.753,832.0710481,494.385,815.393,496.525,823.114,486.787,825.176,490.754,822.442,505.502,806.137,484.406,807.265,488.774,832.244,466.315,793.464,453.519,773.027
246801,MERIDIAN WORLD SCHOOL LLC,,,,,,,,,,,,,,,644.352,784.384,753.591,963.807,950.134,1239.038,1055.454,1395.321,1212.766,1602.608
221904,MERKEL ISD,1256.024,2066.576906,1215.957,1982.663132,1130.171,1875.329318,1072.571,1815.101,1042.389,1733.361,1010.011,1677.835,1057.969,1709.739,1077.066,1637.936,1085.403,1730.434,1091.723,1764.111,1028.086,1694.863,1011.742,1672.067
057914,MESQUITE ISD,32876.86,43035.45218,33558.753,44379.54676,33989.944,45150.49567,34572.291,46024.432,35041.446,46755.303,35393.147,47401.687,35907.948,48363.408,36396.145,46556.512,37028.662,49292.985,37742.561,51057.779,38140.391,51806.821,38741.512,52864.662
220808,METRO ACADEMY OF MATH AND SCIENCE,317.587,385.8710166,296.802,376.3862874,360.228,461.2963558,271.854,367.0979342,249.203,351.6422824,295.297,456.109,306.61,480.502,0,0,,,,,,,,
147903,MEXIA ISD,2146.566,3280.355962,2092.676,3250.171122,2016.979,3186.833308,2020.421,3224.968,2007.383,3186.68,1967.811,3037.287,1916.979,2956.712,1909.338,2788.349,1874.258,2817.562,1800.09,2760.435,1785.808,2688.371,1701.229,2554.161
101855,MEYERPARK ELEMENTARY,63.538,98.531,102.248,151.436,86.599,137.098,122.829,177.677,148.188,216.424,156.137,235.723,180.924,273.79,185.592,263.214,133.021,216.984,172.88,259.023,188.369,292.487,217.808,332.835
062906,MEYERSVILLE ISD,148.842,240.2117556,144.094,238.7766052,132.775,223.8401349,121.271,203.453,142.501,230.886,159.711,257.314,151.467,248.6,147.454,233.382,119.761,197.735,108.516,178.421,97.774,159.099,96.021,150.375
197902,MIAMI ISD,161.52,301.7019825,154.808,287.5294411,157.759,292.5253956,151.311,282.074,150.893,272.245,158.875,287.221,174.543,318.051,190.28,321.823,196.603,346.197,195.082,351.157,187.312,336.457,194.04,341.775
165802,MIDLAND ACADEMY CHARTER SCHOOL,472.882,636.5818643,467.408,643.9978621,446.874,616.7815173,468.78,647.8513963,458.573,644.8145475,466.55,701.184,472.519,721.861,456.731,651.501,447.306,659.556,427.67,639.502,400.388,588.566,392.404,563.997
165901,MIDLAND ISD,19064.886,24602.69148,19037.539,24419.64144,19246.327,24586.21836,19214.863,24446.429,19610.127,24838.945,19551.545,24668.635,19983.327,25294.997,20786.43,24600.892,21284.26,26332.717,21618.866,27124.802,22287.434,27880.867,22579.614,28117.274
070908,MIDLOTHIAN ISD,5454.34,6698.386602,5851.824,7188.640227,6214.624,7562.60582,6510.64,7916.457,6810.686,8244.816,6982.839,8441.295,7192.978,8721.176,7201.381,8203.537,7222.257,8613.23,7431.724,8937.365,7557.346,9088.223,7779.209,9307.646
108804,MIDVALLEY ACADEMY CHARTER DISTRICT,196.027,264.6647834,203.288,286.8511704,217.024,325.6165252,223.221,332.1482663,260.964,389.2508553,285.05,477.921,328.67,536.614,325.333,514.432,316.175,529.577,305.852,513.607,246.007,432.493,280.436,461.591
039905,MIDWAY ISD,140.84,266.6818715,136.347,249.000285,110.237,233.8711182,102.101,229.28,113.671,241.416,109.977,248.605,98.462,247.612,93.203,220.676,93.537,234.537,101.096,238.057,96.014,231.738,100.713,228.796
161903,MIDWAY ISD,5726.209,6781.54531,5804.344,6868.239162,5976.113,7120.81924,6118.953,7310.485,6224.518,7386.665,6525.894,7769.071,6834.804,8132.952,6814.9,7647.964,6937.471,8129.265,7132.923,8562.978,7289.319,8777.798,7462.038,9026.616
166903,MILANO ISD,395.741,677.5888547,386.74,662.9548886,398.926,694.2854238,410.362,708.586,414.345,715.946,400.879,691.149,376.648,660.278,371.689,617.239,383.814,644.507,409.528,695.312,407.726,678.71,399.448,668.528
175910,MILDRED ISD,640.589,1029.47849,668.112,1036.171707,662.007,1033.777416,644.74,1002.625,660.222,1023.474,704.791,1049.228,699.818,1043.492,677.535,960.808,689.625,1007.903,685.044,1039.066,659.481,1003.186,674.678,1026.55
200902,MILES ISD,413.622,701.1490342,411.562,678.9480061,395.717,650.409552,379.733,613.357,378.956,598.22,384.018,606.016,394.691,614.294,415.117,612.832,423.467,660.327,414.285,654.791,419.104,652.895,399.907,622.226
070909,MILFORD ISD,203.971,379.4740155,200.588,384.2763609,192.865,360.1425474,210.91,386.958,216.64,388.236,233.078,417.953,233.459,424.007,203.964,357.854,216.111,387.706,220.504,396.992,225.206,413.392,237.97,434.405
112907,MILLER GROVE ISD,224.735,392.3948243,214.069,378.1184961,206.267,355.6320705,213.916,361.517,229.084,392.973,239.29,415.142,230.079,407.038,227.19,373.351,219.132,378.41,222.745,389.481,207.174,362.966,251.412,425.252
184904,MILLSAP ISD,743.027,1208.458175,732.876,1181.616714,722.882,1145.431936,703.51,1108.979,695.051,1084.765,713.142,1106.217,719.978,1135.404,699.023,1032.511,737.481,1133.358,777.069,1193.285,814.516,1240.089,873.716,1319.136
250903,MINEOLA ISD,1523.045,2170.372937,1501.193,2139.081296,1454.805,2062.226602,1461.321,2042.756,1439.522,2029.624,1490.182,2072.88,1491.106,2080.45,1480.592,1950.426,1490.388,2034.44,1490.71,2056.255,1484.189,2033.1,1496.508,2048.458
182903,MINERAL WELLS ISD,3383.735,4766.895825,3420.229,4795.255599,3360.752,4637.594725,3371.187,4627.286,3354.989,4646.115,3304.84,4539.219,3259.69,4488.658,3273.109,4267.35,3176.378,4364.406,3052.978,4219.005,3059.4,4209.399,2976.866,4142.281
240902,MIRANDO CITY ISD,41.827,104.5576903,,,,,,,,,,,,,,,,,,,,,,
108908,MISSION CISD,13508.656,18422.78903,13772.976,18884.22111,14244.679,19620.85088,14460.204,20175.5,14319.972,20168.8,14284.996,20204.688,14510.734,20351.842,14398.047,19159.418,14209.618,19841.579,14125.904,19960.39,14147.078,19901.634,14349.718,20157.432
238902,MONAHANS-WICKETT-PYOTE ISD,1856.761,2679.205779,1858.716,2472.826472,1808.075,2399.365316,1810.765,2362.322,1839.677,2369.922,1838.912,2589.584,1836.925,2610.39,1874.875,2496.786,1958.436,2683.618,2045.264,2826.65,2108.47,2896.797,2121.767,2902.617
169908,MONTAGUE ISD,77.788,130.102407,75.307,132.8489734,68.116,134.3614926,65.119,129.841,89.509,155.023,86.6,149.436,91.068,157.322,94.502,153.087,92.651,153.988,93.925,151.734,106.111,175.668,126.945,213.696
108915,MONTE ALTO ISD,515.89,896.2837514,524.707,926.8500225,567.429,983.9424308,613.243,1047.993,639.304,1082.953,754.94,1232.474,867.818,1407.548,893.477,1376.704,984.239,1518.095,956.47,1525.961,975.371,1553.15,999.197,1601.041
227826,MONTESSORI FOR ALL,,,,,,,,,,,,,,,,,,,,,190.816,285.576,249.586,368.53
170903,MONTGOMERY ISD,4691.176,5701.777266,5047.261,6138.636046,5388.999,6566.895181,5777.7,6989.551,5940.234,7141.099,6327.221,7574.56,6538.583,7878.742,6604.488,7477.308,6811.422,8045.86,7147.443,8564.794,7497.325,8967.239,7711.648,9226.354
161910,MOODY ISD,703.818,1130.774709,733.724,1176.23233,726.606,1160.93871,715.126,1149.45,695.002,1134.088,672.212,1094.479,644.231,1065.497,647.165,1021.989,621.322,1016.192,637.962,1055.919,637.162,1058.871,637.27,1047.684
209902,MORAN ISD,60.858,235.7979703,71.692,162.5329727,120.262,289.386906,142.997,281.297,171.153,311.811,165.591,306.602,144.905,280.48,128.109,260.443,118.048,261.665,97.118,269.168,97.137,257.114,111.853,259.432
018903,MORGAN ISD,157.727,328.9052796,152.696,311.2469427,130.573,303.4928707,111.373,294.399,102.921,280.189,119.377,270.832,112.013,258.303,98.318,234.876,95.512,245.885,105.137,257.125,99.376,255.733,120.097,271.237
072910,MORGAN MILL ISD,99.385,163.6995296,93.919,152.2779543,101.425,160.8844864,96.962,152.371,93.722,152.094,101.402,163.746,110.227,175.083,113.925,170.845,113.198,178.727,106.866,171.177,117.102,184.251,118.393,189.585
040901,MORTON ISD,494.62,904.0270487,488.661,889.5789366,469.848,856.3426042,432.392,798.296,414.756,751.77,420.468,751.521,417.46,752.174,386.567,667.499,383.172,677.703,419.013,736.919,396.786,713.102,385.27,693.036
173901,MOTLEY COUNTY ISD,151.16,321.3326292,153.031,318.3086249,161.945,331.496376,166.63,337.153,167.786,327.8,170.782,341.399,173.783,348.723,178.729,341.216,174.154,354.516,152.375,313.477,160.023,324.207,150.118,311.632
143902,MOULTON ISD,313.869,530.3148154,298.362,512.6256255,288.028,488.2580962,290.636,496.176,289.721,495.195,283.24,480.466,295.521,504.841,285.729,459.051,267.419,450.335,289.102,486.5,300.234,510.173,294.569,499.555
109910,MOUNT CALM ISD,114.99,207.9299326,111.322,198.5682263,98.534,173.9645149,111.77,190.417,131.353,224.076,138.1,243.139,153.722,273.78,154.664,265.888,160.053,286.696,157.422,291.522,145.916,271.847,165.576,301.34
201907,MOUNT ENTERPRISE ISD,398.846,656.7794798,386.17,639.3379006,371.302,617.1825592,382.452,628.913,383.019,623.871,373.994,607.991,355.821,589.451,323.069,512.321,349.184,557.662,344.901,573.535,378.173,624.343,374.942,625.119
225902,MOUNT PLEASANT ISD,4657.132,6744.937024,4750.585,6808.000146,4891.717,6948.170298,4798.733,6851.121,4740.345,6752.295,4800.3,6801.675,4828.241,6860.229,4913.329,6565.464,4898.262,6763.268,4900.305,6854.645,4901.021,6869.165,4836.376,6821.212
080901,MOUNT VERNON ISD,1425.692,1969.111475,1455.565,2032.94869,1487.954,2005.695588,1432.491,1954.436,1439.589,1963.987,1450.347,2008.203,1478.536,2050.823,1482.395,1945.792,1500.553,2055.884,1536.257,2106.523,1562.675,2139.281,1564.336,2141.543
049902,MUENSTER ISD,512.56,814.8446855,514.476,827.3137267,494.669,790.104205,481.129,776.976,467.59,740.408,446.832,713.355,437.251,701.456,437.068,652.732,414.991,657.274,440.393,691.802,453.808,710.758,453.265,718.137
009901,MULESHOE ISD,1411.961,2114.524867,1389.314,2091.035639,1385.67,2088.207537,1379.925,2082.991,1349.964,2075.585,1330.825,2072.514,1375.85,2089.441,1406.628,2015.352,1380.148,2072.758,1348.596,2102.059,1333.151,2113.392,1348.722,2131.418
167902,MULLIN ISD,126.243,377.1879587,110.77,313.347514,93.665,287.8670968,89.544,287.841,90.649,283.544,98.586,269.311,92.413,275.877,92.121,261.154,91.754,268.568,160.752,499.781,273.787,715.152,386.11,979.192
198906,MUMFORD ISD,414.824,746.8176405,396.304,734.0160984,451.862,814.9739018,468.027,840.399,465.19,833.494,488.385,848.707,487.202,854.293,495.314,801.801,525.177,870.682,528.494,902.5,532.805,911.162,550.321,934.623
138903,MUNDAY CISD,424.703,730.6368106,414.527,701.4813203,398.568,675.7549966,380.414,648.255,375.065,632.296,362.875,610.974,339.143,589.238,353.548,578.344,351.99,629.934,355.68,646.143,349.788,628.722,347.997,622.62
